symbol,preset,value,trades,wins,losses,win_rate,profit_pct
AVAXUSDT,partial_70,0.65,36,2,34,0.0556,-6.9363
AVAXUSDT,partial_tight,0.65,40,2,35,0.125,-2.3628
AVAXUSDT,partial_high_rr,0.65,30,1,26,0.1333,-2.2702
AVAXUSDT,partial_conservative,0.65,31,1,25,0.1935,-3.4446
AVAXUSDT,trail_20_from_15,0.65,83,1,68,0.1807,-4.5482
AVAXUSDT,trail_15_from_15,0.65,30,1,20,0.3333,-2.6373
AVAXUSDT,trail_15_from_15_d1,0.65,36,1,24,0.3333,-1.252
AVAXUSDT,trail_25_from_15,0.65,62,1,49,0.2097,-3.4721
AVAXUSDT,db_layer_0,0.65,33,0,25,0.2424,-1.7511
AVAXUSDT,db_layer_1,0.65,65,0,55,0.1538,-2.623
AVAXUSDT,db_layer_3,0.65,47,0,39,0.1702,-1.2205
AVAXUSDT,rr_4x_trail_20,0.65,33,0,25,0.2424,-1.7511
AVAXUSDT,rr_3x_trail_15,0.65,65,0,55,0.1538,-2.623
AVAXUSDT,sl_filter_trail,0.65,57,1,42,0.2632,-0.2221
AVAXUSDT,trail_20_from_30_sl_filter,0.65,29,1,21,0.2759,-0.0659
AVAXUSDT,trail_20_from_30_full,0.65,27,0,21,0.2222,-0.4345
AVAXUSDT,trail_15_from_30,0.65,70,1,63,0.1,-4.674
AVAXUSDT,trail_20_from_30_cooldown,0.65,26,1,20,0.2308,-5.0521
AVAXUSDT,trail_15_from_30_tp95,0.65,33,1,25,0.2424,-2.7787
AVAXUSDT,trail_15_from_30_cooldown,0.65,26,1,20,0.2308,-4.7249
AVAXUSDT,trail_15_from_30_full,0.65,26,1,20,0.2308,-4.6637
AVAXUSDT,db_clone_cooldown,0.65,25,0,17,0.32,-0.3385
AVAXUSDT,correction_w20_trail15_30,0.65,33,1,25,0.2424,-2.7787
AVAXUSDT,db_full_clone,0.65,31,0,23,0.2581,-1.3281
AVAXUSDT,sl_adjust_rr_trail,0.65,34,0,28,0.1765,-2.4617
AVAXUSDT,sl_adjust_rr_tp95,0.65,36,0,25,0.3056,-2.0281
AVAXUSDT,max_profit_2pct,0.65,9,1,8,0.1111,-1.3242
AVAXUSDT,max_profit_2pct_trail,0.65,4,0,4,0.0,-0.6426
AVAXUSDT,max_profit_3pct_trail,0.65,16,0,11,0.3125,2.0733
AVAXUSDT,r5_tight,0.65,26,1,20,0.2308,-4.6637
AVAXUSDT,r5_rr3,0.65,24,0,20,0.1667,-2.4618
AVAXUSDT,r5_sl_filter,0.65,25,1,17,0.32,1.2653
AVAXUSDT,r5_sl_adjust,0.65,24,0,20,0.1667,-2.5933
AVAXUSDT,r5_tight_rr3,0.65,24,0,20,0.1667,-2.4618
AVAXUSDT,r5_tight_sl,0.65,25,1,17,0.32,1.2653
AVAXUSDT,r5_all_filters,0.65,23,0,17,0.2609,1.2692
AVAXUSDT,r5_trail10,0.65,37,1,32,0.1351,-2.7519
AVAXUSDT,r5_arm25,0.65,28,1,20,0.2857,-0.8559
AVAXUSDT,r5_arm20,0.65,27,1,18,0.3333,-1.3315
AVAXUSDT,r5_arm15_cooldown,0.65,28,1,18,0.3571,-2.1089
AVAXUSDT,r6_arm15_rr4,0.65,20,0,14,0.3,-1.2913
AVAXUSDT,r6_arm15_maxp3_trail20,0.65,15,1,7,0.5333,-1.9478
AVAXUSDT,r6_arm15_full,0.65,12,0,7,0.4167,1.7116
AVAXUSDT,r7_arm20_maxp3_trail20,0.65,14,1,7,0.5,-1.2543
AVAXUSDT,r7_trail15_maxp3,0.65,17,1,9,0.4706,-2.3499
AVAXUSDT,r7_trail20_maxp3,0.65,17,1,9,0.4706,-2.6564
AVAXUSDT,r7_full_clone_cooldown,0.65,12,0,7,0.4167,1.7116
AVAXUSDT,r5_sl_adj_cooldown,0.65,25,0,16,0.36,-2.0382
AVAXUSDT,r5_trail10_rr3,0.65,24,0,20,0.1667,-2.144
AVAXUSDT,full_clone_max_tp,0.65,17,0,12,0.2941,1.0923
AVAXUSDT,full_clone_sl_adjust,0.65,49,0,42,0.1429,-2.3113
AVAXUSDT,lh_sell_trail15,0.65,31,1,23,0.2581,-2.6914
AVAXUSDT,lh_sell_prox15_trail15,0.65,31,1,23,0.2581,-2.6914
AVAXUSDT,hl_buy_trail15,0.65,38,0,31,0.1842,-3.0931
AVAXUSDT,hl_buy_prox15_trail15,0.65,29,0,22,0.2414,-3.7309
AVAXUSDT,pre_confirm_trail15,0.65,36,0,29,0.1944,-3.0912
AVAXUSDT,pre_confirm_prox15_trail15,0.65,27,0,20,0.2593,-3.6437
AVAXUSDT,r8_btc_minsl_strict,0.65,21,1,13,0.381,1.8033
AVAXUSDT,r8_sol_hlbuy_cooldown,0.65,44,0,36,0.1818,-3.7171
AVAXUSDT,trail_15_from_30_act2_min1,0.65,55,1,53,0.0364,-8.3993
AVAXUSDT,trail_15_from_30_act3_min1,0.65,55,2,53,0.0364,-7.1685
AVAXUSDT,trail_15_from_30_act5_min15,0.65,55,2,53,0.0364,-7.1685
AVAXUSDT,trail_20_from_30_act2_min1,0.65,22,1,19,0.1364,-8.0587
AVAXUSDT,trail_20_from_30_act3_min1,0.65,22,2,20,0.0909,-8.1558
AVAXUSDT,trail_20_from_30_act5_min15,0.65,22,2,20,0.0909,-8.1558
AVAXUSDT,trail_15_from_15_act2_min1,0.65,23,1,20,0.1304,-5.9863
AVAXUSDT,trail_15_from_15_act3_min1,0.65,23,2,21,0.087,-6.0835
AVAXUSDT,trail_15_from_15_act5_min15,0.65,23,2,21,0.087,-6.0835
AVAXUSDT,trail_20_from_15_act2_min1,0.65,55,1,53,0.0364,-8.5493
AVAXUSDT,trail_20_from_15_act3_min1,0.65,55,2,53,0.0364,-7.3183
AVAXUSDT,trail_20_from_15_act5_min15,0.65,55,2,53,0.0364,-7.3183
AVAXUSDT,default,0.5,59,1,58,0.0169,-7.9941
AVAXUSDT,loose_entry,0.5,62,3,59,0.0484,-5.4241
AVAXUSDT,broad_zone,0.5,59,1,58,0.0169,-7.9941
AVAXUSDT,low_rr,0.5,62,3,59,0.0484,-5.4241
AVAXUSDT,aggressive,0.5,62,3,59,0.0484,-5.4241
AVAXUSDT,partial_50,0.5,28,0,23,0.1786,-4.3931
AVAXUSDT,partial_60,0.5,37,1,33,0.1081,-3.1833
AVAXUSDT,partial_70,0.5,32,1,31,0.0312,-6.9903
AVAXUSDT,partial_tight,0.5,37,1,33,0.1081,-2.7603
AVAXUSDT,partial_high_rr,0.5,28,1,24,0.1429,-1.9327
AVAXUSDT,partial_conservative,0.5,28,0,23,0.1786,-3.7888
AVAXUSDT,trail_20_from_15,0.5,78,0,65,0.1667,-4.9515
AVAXUSDT,trail_15_from_15,0.5,26,0,18,0.3077,-3.2241
AVAXUSDT,trail_15_from_15_d1,0.5,32,0,22,0.3125,-1.8388
AVAXUSDT,trail_25_from_15,0.5,58,0,47,0.1897,-4.0804
AVAXUSDT,db_layer_0,0.5,31,0,23,0.2581,-1.4136
AVAXUSDT,db_layer_1,0.5,63,0,53,0.1587,-2.4187
AVAXUSDT,db_layer_3,0.5,45,0,37,0.1778,-0.9895
AVAXUSDT,rr_4x_trail_20,0.5,31,0,23,0.2581,-1.4136
AVAXUSDT,rr_3x_trail_15,0.5,63,0,53,0.1587,-2.4187
AVAXUSDT,sl_filter_trail,0.5,53,0,40,0.2453,-0.8463
AVAXUSDT,trail_20_from_30_sl_filter,0.5,25,0,19,0.24,-0.5835
AVAXUSDT,trail_20_from_30_full,0.5,25,0,19,0.24,-0.097
AVAXUSDT,trail_15_from_30,0.5,65,0,60,0.0769,-5.0931
AVAXUSDT,trail_20_from_30_cooldown,0.5,22,0,18,0.1818,-5.5698
AVAXUSDT,trail_15_from_30_tp95,0.5,29,0,23,0.2069,-3.2741
AVAXUSDT,trail_15_from_30_cooldown,0.5,22,0,18,0.1818,-5.2584
AVAXUSDT,trail_15_from_30_full,0.5,22,0,18,0.1818,-5.1591
AVAXUSDT,db_clone_cooldown,0.5,23,0,15,0.3478,-0.0009
AVAXUSDT,correction_w20_trail15_30,0.5,29,0,23,0.2069,-3.2741
AVAXUSDT,db_full_clone,0.5,29,0,21,0.2759,-0.9906
AVAXUSDT,sl_adjust_rr_trail,0.5,31,0,25,0.1935,-2.1081
AVAXUSDT,sl_adjust_rr_tp95,0.5,34,0,23,0.3235,-1.6906
AVAXUSDT,max_profit_2pct,0.5,5,0,5,0.0,-1.5444
AVAXUSDT,max_profit_2pct_trail,0.5,2,0,2,0.0,-0.3051
AVAXUSDT,max_profit_3pct_trail,0.5,14,0,9,0.3571,2.2776
AVAXUSDT,r5_tight,0.5,22,0,18,0.1818,-5.1591
AVAXUSDT,r5_rr3,0.5,22,0,18,0.1818,-2.1243
AVAXUSDT,r5_sl_filter,0.5,21,0,15,0.2857,0.7698
AVAXUSDT,r5_sl_adjust,0.5,22,0,18,0.1818,-2.2557
AVAXUSDT,r5_tight_rr3,0.5,22,0,18,0.1818,-2.1243
AVAXUSDT,r5_tight_sl,0.5,21,0,15,0.2857,0.7698
AVAXUSDT,r5_all_filters,0.5,21,0,15,0.2857,1.6067
AVAXUSDT,r5_trail10,0.5,33,0,30,0.0909,-3.3697
AVAXUSDT,r5_arm25,0.5,24,0,18,0.25,-1.4312
AVAXUSDT,r5_arm20,0.5,23,0,16,0.3043,-1.8802
AVAXUSDT,r5_arm15_cooldown,0.5,24,0,16,0.3333,-2.6576
AVAXUSDT,r6_arm15_rr4,0.5,19,0,13,0.3158,-1.0732
AVAXUSDT,r6_arm15_maxp3_trail20,0.5,12,0,6,0.5,-2.5468
AVAXUSDT,r6_arm15_full,0.5,10,0,5,0.5,1.9958
AVAXUSDT,r7_arm20_maxp3_trail20,0.5,11,0,6,0.4545,-1.8533
AVAXUSDT,r7_trail15_maxp3,0.5,13,0,7,0.4615,-2.8834
AVAXUSDT,r7_trail20_maxp3,0.5,13,0,7,0.4615,-3.1741
AVAXUSDT,r7_full_clone_cooldown,0.5,10,0,5,0.5,1.9958
AVAXUSDT,r5_sl_adj_cooldown,0.5,23,0,14,0.3913,-1.7007
AVAXUSDT,r5_trail10_rr3,0.5,22,0,18,0.1818,-1.8065
AVAXUSDT,full_clone_max_tp,0.5,15,0,10,0.3333,1.2967
AVAXUSDT,full_clone_sl_adjust,0.5,47,0,40,0.1489,-2.1069
AVAXUSDT,lh_sell_trail15,0.5,27,0,21,0.2222,-3.1869
AVAXUSDT,lh_sell_prox15_trail15,0.5,27,0,21,0.2222,-3.1869
AVAXUSDT,hl_buy_trail15,0.5,38,0,31,0.1842,-3.0931
AVAXUSDT,hl_buy_prox15_trail15,0.5,29,0,22,0.2414,-3.7309
AVAXUSDT,pre_confirm_trail15,0.5,36,0,29,0.1944,-3.0912
AVAXUSDT,pre_confirm_prox15_trail15,0.5,27,0,20,0.2593,-3.6437
AVAXUSDT,r8_btc_minsl_strict,0.5,18,0,12,0.3333,1.2129
AVAXUSDT,r8_sol_hlbuy_cooldown,0.5,43,0,35,0.186,-3.5611
AVAXUSDT,trail_15_from_30_act2_min1,0.5,50,0,49,0.02,-8.1728
AVAXUSDT,trail_15_from_30_act3_min1,0.5,50,1,49,0.02,-6.942
AVAXUSDT,trail_15_from_30_act5_min15,0.5,50,1,49,0.02,-6.942
AVAXUSDT,trail_20_from_30_act2_min1,0.5,18,0,16,0.1111,-7.9466
AVAXUSDT,trail_20_from_30_act3_min1,0.5,18,1,17,0.0556,-8.0438
AVAXUSDT,trail_20_from_30_act5_min15,0.5,18,1,17,0.0556,-8.0438
AVAXUSDT,trail_15_from_15_act2_min1,0.5,19,0,17,0.1053,-5.9275
AVAXUSDT,trail_15_from_15_act3_min1,0.5,19,1,18,0.0526,-6.0246
AVAXUSDT,trail_15_from_15_act5_min15,0.5,19,1,18,0.0526,-6.0246
AVAXUSDT,trail_20_from_15_act2_min1,0.5,50,0,49,0.02,-8.3228
AVAXUSDT,trail_20_from_15_act3_min1,0.5,50,1,49,0.02,-7.0919
AVAXUSDT,trail_20_from_15_act5_min15,0.5,50,1,49,0.02,-7.0919
AVAXUSDT,default,0.3,59,1,58,0.0169,-7.9941
AVAXUSDT,loose_entry,0.3,61,2,59,0.0328,-7.7281
AVAXUSDT,broad_zone,0.3,59,1,58,0.0169,-7.9941
AVAXUSDT,low_rr,0.3,61,2,59,0.0328,-7.7281
AVAXUSDT,aggressive,0.3,61,2,59,0.0328,-7.7281
AVAXUSDT,partial_50,0.3,28,0,23,0.1786,-3.0324
AVAXUSDT,partial_60,0.3,36,1,32,0.1111,-2.8705
AVAXUSDT,partial_70,0.3,32,1,31,0.0312,-6.9903
AVAXUSDT,partial_tight,0.3,36,1,32,0.1111,-2.4475
AVAXUSDT,partial_high_rr,0.3,28,1,24,0.1429,-1.652
AVAXUSDT,partial_conservative,0.3,28,0,23,0.1786,-2.4282
AVAXUSDT,trail_20_from_15,0.3,73,0,61,0.1644,-4.5933
AVAXUSDT,trail_15_from_15,0.3,25,0,18,0.28,-3.2567
AVAXUSDT,trail_15_from_15_d1,0.3,31,0,22,0.2903,-1.8714
AVAXUSDT,trail_25_from_15,0.3,55,0,44,0.2,-2.9259
AVAXUSDT,db_layer_0,0.3,31,0,23,0.2581,-1.4136
AVAXUSDT,db_layer_1,0.3,60,0,51,0.15,-2.8634
AVAXUSDT,db_layer_3,0.3,44,0,36,0.1818,-0.5817
AVAXUSDT,rr_4x_trail_20,0.3,31,0,23,0.2581,-1.4136
AVAXUSDT,rr_3x_trail_15,0.3,60,0,51,0.15,-2.8634
AVAXUSDT,sl_filter_trail,0.3,50,0,38,0.24,-1.061
AVAXUSDT,trail_20_from_30_sl_filter,0.3,25,0,19,0.24,-0.3029
AVAXUSDT,trail_20_from_30_full,0.3,25,0,19,0.24,0.1836
AVAXUSDT,trail_15_from_30,0.3,63,0,58,0.0794,-4.5664
AVAXUSDT,trail_20_from_30_cooldown,0.3,22,0,18,0.1818,-4.2091
AVAXUSDT,trail_15_from_30_tp95,0.3,29,0,23,0.2069,-1.9135
AVAXUSDT,trail_15_from_30_cooldown,0.3,22,0,18,0.1818,-3.8978
AVAXUSDT,trail_15_from_30_full,0.3,22,0,18,0.1818,-3.7985
AVAXUSDT,db_clone_cooldown,0.3,23,0,15,0.3478,-0.0009
AVAXUSDT,correction_w20_trail15_30,0.3,29,0,23,0.2069,-1.9135
AVAXUSDT,db_full_clone,0.3,29,0,21,0.2759,-0.9906
AVAXUSDT,sl_adjust_rr_trail,0.3,30,0,25,0.1667,-2.7831
AVAXUSDT,sl_adjust_rr_tp95,0.3,33,0,23,0.303,-2.2454
AVAXUSDT,max_profit_2pct,0.3,4,0,4,0.0,-1.3314
AVAXUSDT,max_profit_2pct_trail,0.3,2,0,2,0.0,-0.3051
AVAXUSDT,max_profit_3pct_trail,0.3,13,0,9,0.3077,1.3553
AVAXUSDT,r5_tight,0.3,22,0,18,0.1818,-3.7985
AVAXUSDT,r5_rr3,0.3,22,0,18,0.1818,-1.8436
AVAXUSDT,r5_sl_filter,0.3,21,0,15,0.2857,1.0505
AVAXUSDT,r5_sl_adjust,0.3,22,0,18,0.1818,-1.9751
AVAXUSDT,r5_tight_rr3,0.3,22,0,18,0.1818,-1.8436
AVAXUSDT,r5_tight_sl,0.3,21,0,15,0.2857,1.0505
AVAXUSDT,r5_all_filters,0.3,21,0,15,0.2857,1.8873
AVAXUSDT,r5_trail10,0.3,31,0,28,0.0968,-2.4864
AVAXUSDT,r5_arm25,0.3,20,0,17,0.15,-1.6759
AVAXUSDT,r5_arm20,0.3,22,0,16,0.2727,-2.0796
AVAXUSDT,r5_arm15_cooldown,0.3,22,0,16,0.2727,-2.9631
AVAXUSDT,r6_arm15_rr4,0.3,19,0,13,0.3158,-1.0732
AVAXUSDT,r6_arm15_maxp3_trail20,0.3,9,0,4,0.5556,-0.3143
AVAXUSDT,r6_arm15_full,0.3,10,0,5,0.5,1.9958
AVAXUSDT,r7_arm20_maxp3_trail20,0.3,8,0,4,0.5,0.3793
AVAXUSDT,r7_trail15_maxp3,0.3,10,0,5,0.5,-0.7135
AVAXUSDT,r7_trail20_maxp3,0.3,10,0,5,0.5,-0.9415
AVAXUSDT,r7_full_clone_cooldown,0.3,10,0,5,0.5,1.9958
AVAXUSDT,r5_sl_adj_cooldown,0.3,22,0,14,0.3636,-2.3424
AVAXUSDT,r5_trail10_rr3,0.3,22,0,18,0.1818,-1.5259
AVAXUSDT,full_clone_max_tp,0.3,15,0,10,0.3333,1.2967
AVAXUSDT,full_clone_sl_adjust,0.3,46,0,39,0.1522,-1.8277
AVAXUSDT,lh_sell_trail15,0.3,27,0,21,0.2222,-1.8263
AVAXUSDT,lh_sell_prox15_trail15,0.3,27,0,21,0.2222,-1.8263
AVAXUSDT,hl_buy_trail15,0.3,37,0,30,0.1892,-2.219
AVAXUSDT,hl_buy_prox15_trail15,0.3,29,0,22,0.2414,-2.6509
AVAXUSDT,pre_confirm_trail15,0.3,35,0,28,0.2,-2.2171
AVAXUSDT,pre_confirm_prox15_trail15,0.3,27,0,20,0.2593,-2.5637
AVAXUSDT,r8_btc_minsl_strict,0.3,17,0,12,0.2941,0.1755
AVAXUSDT,r8_sol_hlbuy_cooldown,0.3,41,0,33,0.1951,-2.5383
AVAXUSDT,trail_15_from_30_act2_min1,0.3,50,0,49,0.02,-8.1728
AVAXUSDT,trail_15_from_30_act3_min1,0.3,50,1,49,0.02,-6.942
AVAXUSDT,trail_15_from_30_act5_min15,0.3,50,1,49,0.02,-6.942
AVAXUSDT,trail_20_from_30_act2_min1,0.3,18,0,16,0.1111,-6.8666
AVAXUSDT,trail_20_from_30_act3_min1,0.3,18,1,17,0.0556,-6.9638
AVAXUSDT,trail_20_from_30_act5_min15,0.3,18,1,17,0.0556,-6.9638
AVAXUSDT,trail_15_from_15_act2_min1,0.3,19,0,17,0.1053,-5.2622
AVAXUSDT,trail_15_from_15_act3_min1,0.3,19,1,18,0.0526,-5.3593
AVAXUSDT,trail_15_from_15_act5_min15,0.3,19,1,18,0.0526,-5.3593
AVAXUSDT,trail_20_from_15_act2_min1,0.3,50,0,49,0.02,-8.3228
AVAXUSDT,trail_20_from_15_act3_min1,0.3,50,1,49,0.02,-7.0919
AVAXUSDT,trail_20_from_15_act5_min15,0.3,50,1,49,0.02,-7.0919
AVAXUSDT,default,0.1,46,1,45,0.0217,-6.0885
AVAXUSDT,loose_entry,0.1,47,1,46,0.0213,-6.6769
AVAXUSDT,broad_zone,0.1,46,1,45,0.0217,-6.0885
AVAXUSDT,low_rr,0.1,47,1,46,0.0213,-6.6769
AVAXUSDT,aggressive,0.1,47,1,46,0.0213,-6.6769
AVAXUSDT,partial_50,0.1,20,0,15,0.25,-0.2298
AVAXUSDT,partial_60,0.1,26,1,22,0.1538,-0.4442
AVAXUSDT,partial_70,0.1,23,1,22,0.0435,-4.6803
AVAXUSDT,partial_tight,0.1,26,1,22,0.1538,-0.0212
AVAXUSDT,partial_high_rr,0.1,20,1,16,0.2,1.1506
AVAXUSDT,partial_conservative,0.1,20,0,15,0.25,0.3745
AVAXUSDT,trail_20_from_15,0.1,60,0,48,0.2,-2.6876
AVAXUSDT,trail_15_from_15,0.1,20,0,13,0.35,-1.5079
AVAXUSDT,trail_15_from_15_d1,0.1,23,0,14,0.3913,0.2398
AVAXUSDT,trail_25_from_15,0.1,43,0,32,0.2558,-0.742
AVAXUSDT,db_layer_0,0.1,23,0,15,0.3478,0.8434
AVAXUSDT,db_layer_1,0.1,47,0,38,0.1915,-0.9577
AVAXUSDT,db_layer_3,0.1,33,0,25,0.2424,1.1301
AVAXUSDT,rr_4x_trail_20,0.1,23,0,15,0.3478,0.8434
AVAXUSDT,rr_3x_trail_15,0.1,47,0,38,0.1915,-0.9577
AVAXUSDT,sl_filter_trail,0.1,38,0,26,0.3158,1.1228
AVAXUSDT,trail_20_from_30_sl_filter,0.1,17,0,11,0.3529,2.4997
AVAXUSDT,trail_20_from_30_full,0.1,17,0,11,0.3529,2.9863
AVAXUSDT,trail_15_from_30,0.1,50,0,45,0.1,-2.6607
AVAXUSDT,trail_20_from_30_cooldown,0.1,18,0,12,0.3333,0.8592
AVAXUSDT,trail_15_from_30_tp95,0.1,21,0,15,0.2857,0.8891
AVAXUSDT,trail_15_from_30_cooldown,0.1,18,0,12,0.3333,1.3429
AVAXUSDT,trail_15_from_30_full,0.1,18,0,12,0.3333,1.4422
AVAXUSDT,db_clone_cooldown,0.1,17,0,9,0.4706,1.9253
AVAXUSDT,correction_w20_trail15_30,0.1,21,0,15,0.2857,0.8891
AVAXUSDT,db_full_clone,0.1,19,0,11,0.4211,1.5129
AVAXUSDT,sl_adjust_rr_trail,0.1,24,0,19,0.2083,-1.7937
AVAXUSDT,sl_adjust_rr_tp95,0.1,25,0,15,0.4,0.5572
AVAXUSDT,max_profit_2pct,0.1,2,0,2,0.0,-1.1134
AVAXUSDT,max_profit_2pct_trail,0.1,0,0,0,0.0,0
AVAXUSDT,max_profit_3pct_trail,0.1,11,0,7,0.3636,1.5515
AVAXUSDT,r5_tight,0.1,18,0,12,0.3333,1.4422
AVAXUSDT,r5_rr3,0.1,18,0,12,0.3333,3.397
AVAXUSDT,r5_sl_filter,0.1,15,0,9,0.4,3.089
AVAXUSDT,r5_sl_adjust,0.1,18,0,12,0.3333,3.2656
AVAXUSDT,r5_tight_rr3,0.1,18,0,12,0.3333,3.397
AVAXUSDT,r5_tight_sl,0.1,15,0,9,0.4,3.089
AVAXUSDT,r5_all_filters,0.1,15,0,9,0.4,3.9258
AVAXUSDT,r5_trail10,0.1,23,0,19,0.1739,0.9062
AVAXUSDT,r5_arm25,0.1,20,0,15,0.25,-0.5365
AVAXUSDT,r5_arm20,0.1,19,0,13,0.3158,-0.4604
AVAXUSDT,r5_arm15_cooldown,0.1,20,0,13,0.35,-1.2378
AVAXUSDT,r6_arm15_rr4,0.1,16,0,10,0.375,0.3069
AVAXUSDT,r6_arm15_maxp3_trail20,0.1,8,0,3,0.625,-0.1825
AVAXUSDT,r6_arm15_full,0.1,8,0,3,0.625,2.2574
AVAXUSDT,r7_arm20_maxp3_trail20,0.1,7,0,3,0.5714,0.5111
AVAXUSDT,r7_trail15_maxp3,0.1,8,0,3,0.625,-0.4084
AVAXUSDT,r7_trail20_maxp3,0.1,8,0,3,0.625,-0.6365
AVAXUSDT,r7_full_clone_cooldown,0.1,8,0,3,0.625,2.2574
AVAXUSDT,r5_sl_adj_cooldown,0.1,19,0,11,0.4211,-0.3808
AVAXUSDT,r5_trail10_rr3,0.1,18,0,12,0.3333,3.8871
AVAXUSDT,full_clone_max_tp,0.1,13,0,8,0.3846,1.4929
AVAXUSDT,full_clone_sl_adjust,0.1,34,0,27,0.2059,-0.2471
AVAXUSDT,lh_sell_trail15,0.1,20,0,14,0.3,0.6337
AVAXUSDT,lh_sell_prox15_trail15,0.1,20,0,14,0.3,0.6337
AVAXUSDT,hl_buy_trail15,0.1,29,0,22,0.2414,-0.0543
AVAXUSDT,hl_buy_prox15_trail15,0.1,23,0,16,0.3043,-0.1534
AVAXUSDT,pre_confirm_trail15,0.1,28,0,21,0.25,-0.3162
AVAXUSDT,pre_confirm_prox15_trail15,0.1,22,0,15,0.3182,-0.4088
AVAXUSDT,r8_btc_minsl_strict,0.1,17,0,12,0.2941,0.1755
AVAXUSDT,r8_sol_hlbuy_cooldown,0.1,35,0,26,0.2571,1.1572
AVAXUSDT,trail_15_from_30_act2_min1,0.1,39,0,38,0.0256,-6.4634
AVAXUSDT,trail_15_from_30_act3_min1,0.1,39,1,38,0.0256,-5.2326
AVAXUSDT,trail_15_from_30_act5_min15,0.1,39,1,38,0.0256,-5.2326
AVAXUSDT,trail_20_from_30_act2_min1,0.1,14,0,12,0.1429,-4.7765
AVAXUSDT,trail_20_from_30_act3_min1,0.1,14,1,13,0.0714,-4.8737
AVAXUSDT,trail_20_from_30_act5_min15,0.1,14,1,13,0.0714,-4.8737
AVAXUSDT,trail_15_from_15_act2_min1,0.1,15,0,13,0.1333,-3.6296
AVAXUSDT,trail_15_from_15_act3_min1,0.1,15,1,14,0.0667,-3.7268
AVAXUSDT,trail_15_from_15_act5_min15,0.1,15,1,14,0.0667,-3.7268
AVAXUSDT,trail_20_from_15_act2_min1,0.1,39,0,38,0.0256,-6.6134
AVAXUSDT,trail_20_from_15_act3_min1,0.1,39,1,38,0.0256,-5.3825
AVAXUSDT,trail_20_from_15_act5_min15,0.1,39,1,38,0.0256,-5.3825
ETHFIUSDT,default,1.0,56,3,53,0.0536,-1.8835
ETHFIUSDT,loose_entry,1.0,56,3,53,0.0536,-2.2138
ETHFIUSDT,broad_zone,1.0,56,3,53,0.0536,-1.8835
ETHFIUSDT,low_rr,1.0,56,3,53,0.0536,-2.2138
ETHFIUSDT,aggressive,1.0,56,3,53,0.0536,-2.2138
ETHFIUSDT,partial_50,1.0,56,2,49,0.125,-11.2992
ETHFIUSDT,partial_60,1.0,57,2,50,0.1228,-5.9879
ETHFIUSDT,partial_70,1.0,56,3,50,0.1071,-5.2614
ETHFIUSDT,partial_tight,1.0,56,2,49,0.125,-4.3628
ETHFIUSDT,partial_high_rr,1.0,42,2,36,0.1429,-4.0049
ETHFIUSDT,partial_conservative,1.0,57,1,50,0.1228,-11.4654
ETHFIUSDT,trail_20_from_15,1.0,178,0,144,0.191,-12.1789
ETHFIUSDT,trail_15_from_15,1.0,74,0,46,0.3784,-4.9301
ETHFIUSDT,trail_15_from_15_d1,1.0,91,0,57,0.3736,-4.566
ETHFIUSDT,trail_25_from_15,1.0,147,0,110,0.2517,-11.3234
ETHFIUSDT,db_layer_0,1.0,60,1,42,0.3,-3.0783
ETHFIUSDT,db_layer_1,1.0,133,0,111,0.1654,-6.2202
ETHFIUSDT,db_layer_3,1.0,109,0,91,0.1651,-8.5923
ETHFIUSDT,rr_4x_trail_20,1.0,57,1,40,0.2982,-3.1558
ETHFIUSDT,rr_3x_trail_15,1.0,133,0,111,0.1654,-6.2202
ETHFIUSDT,sl_filter_trail,1.0,134,0,100,0.2537,-6.3089
ETHFIUSDT,trail_20_from_30_sl_filter,1.0,61,1,45,0.2623,-5.288
ETHFIUSDT,trail_20_from_30_full,1.0,54,1,43,0.2037,-3.4715
ETHFIUSDT,trail_15_from_30,1.0,155,0,138,0.1097,-14.2884
ETHFIUSDT,trail_20_from_30_cooldown,1.0,46,1,33,0.2826,-4.9698
ETHFIUSDT,trail_15_from_30_tp95,1.0,64,1,48,0.25,-8.5318
ETHFIUSDT,trail_15_from_30_cooldown,1.0,46,1,33,0.2826,-4.38
ETHFIUSDT,trail_15_from_30_full,1.0,46,1,33,0.2826,-3.9551
ETHFIUSDT,db_clone_cooldown,1.0,41,1,28,0.3171,-0.8958
ETHFIUSDT,correction_w20_trail15_30,1.0,64,1,48,0.25,-8.5318
ETHFIUSDT,db_full_clone,1.0,66,1,49,0.2576,-4.0764
ETHFIUSDT,sl_adjust_rr_trail,1.0,68,0,46,0.3235,3.5714
ETHFIUSDT,sl_adjust_rr_tp95,1.0,71,1,44,0.3803,-1.0927
ETHFIUSDT,max_profit_2pct,1.0,20,1,19,0.05,-4.0016
ETHFIUSDT,max_profit_2pct_trail,1.0,5,0,3,0.4,0.0398
ETHFIUSDT,max_profit_3pct_trail,1.0,40,0,33,0.175,-1.313
ETHFIUSDT,r5_tight,1.0,46,1,33,0.2826,-3.9551
ETHFIUSDT,r5_rr3,1.0,40,1,30,0.25,1.2292
ETHFIUSDT,r5_sl_filter,1.0,43,1,31,0.2791,-2.7144
ETHFIUSDT,r5_sl_adjust,1.0,41,1,31,0.2439,0.1294
ETHFIUSDT,r5_tight_rr3,1.0,40,1,30,0.25,1.2292
